case_id,activity,timestamp,lifecycle_transition,resource,amount_requested
174484,W_Afhandelen leads,2011-10-04T19:30:25.622+02:00,START,10982,41000
174484,A_PREACCEPTED,2011-10-04T19:31:24.294+02:00,COMPLETE,10982,41000
174484,W_Completeren aanvraag,2011-10-04T19:31:24.474+02:00,SCHEDULE,10982,41000
174484,W_Afhandelen leads,2011-10-04T19:31:26.167+02:00,COMPLETE,10982,41000
174484,W_Completeren aanvraag,2011-10-04T19:36:28.594+02:00,START,11122,41000
174484,W_Completeren aanvraag,2011-10-04T19:36:37.042+02:00,COMPLETE,11122,41000
174484,W_Completeren aanvraag,2011-10-04T19:45:40.069+02:00,START,11122,41000
174484,W_Completeren aanvraag,2011-10-04T19:49:20.477+02:00,COMPLETE,11122,41000
174484,W_Completeren aanvraag,2011-10-05T10:43:45.343+02:00,START,,41000
174484,A_DECLINED,2011-10-05T10:59:57.363+02:00,COMPLETE,11120,41000
174484,W_Completeren aanvraag,2011-10-05T11:00:01.464+02:00,COMPLETE,,41000
174487,A_SUBMITTED,2011-10-04T19:08:01.566+02:00,COMPLETE,112,6100
174487,A_PARTLYSUBMITTED,2011-10-04T19:08:01.886+02:00,COMPLETE,112,6100
174487,A_PREACCEPTED,2011-10-04T19:08:42.693+02:00,COMPLETE,112,6100
174487,W_Completeren aanvraag,2011-10-04T19:08:44.298+02:00,SCHEDULE,112,6100
174487,W_Completeren aanvraag,2011-10-04T19:09:38.125+02:00,START,11179,6100
174487,W_Completeren aanvraag,2011-10-04T19:12:26.113+02:00,COMPLETE,11179,6100
174487,W_Completeren aanvraag,2011-10-04T19:14:44.409+02:00,START,,6100
174487,A_ACCEPTED,2011-10-04T19:19:17.832+02:00,COMPLETE,10862,6100
174487,A_FINALIZED,2011-10-04T19:21:20.622+02:00,COMPLETE,10862,6100
174487,O_SELECTED,2011-10-04T19:21:20.622+02:00,COMPLETE,10862,6100
174487,O_CREATED,2011-10-04T19:22:08.560+02:00,COMPLETE,10862,6100
174487,O_SENT,2011-10-04T19:22:08.590+02:00,COMPLETE,10862,6100
174487,W_Nabellen offertes,2011-10-04T19:22:08.794+02:00,SCHEDULE,,6100
174487,W_Completeren aanvraag,2011-10-04T19:22:10.474+02:00,COMPLETE,,6100
174487,W_Nabellen offertes,2011-10-10T10:15:49.821+02:00,START,11049,6100
174487,O_SENT_BACK,2011-10-10T10:17:09.072+02:00,COMPLETE,11049,6100
174487,W_Valideren aanvraag,2011-10-10T10:17:09.302+02:00,SCHEDULE,11049,6100
174487,W_Nabellen offertes,2011-10-10T10:17:11.127+02:00,COMPLETE,11049,6100
174487,W_Valideren aanvraag,2011-10-11T11:55:18.295+02:00,START,10138,6100
174487,O_ACCEPTED,2011-10-11T12:12:16.632+02:00,COMPLETE,10138,6100
174487,A_APPROVED,2011-10-11T12:12:16.633+02:00,COMPLETE,10138,6100
174487,A_REGISTERED,2011-10-11T12:12:16.633+02:00,COMPLETE,10138,6100
174487,A_ACTIVATED,2011-10-11T12:12:16.633+02:00,COMPLETE,10138,6100
174487,W_Valideren aanvraag,2011-10-11T12:12:23.313+02:00,COMPLETE,10138,6100
174490,A_SUBMITTED,2011-10-04T19:15:11.455+02:00,COMPLETE,112,18500
174490,A_PARTLYSUBMITTED,2011-10-04T19:15:11.982+02:00,COMPLETE,112,18500
174490,W_Afhandelen leads,2011-10-04T19:15:54.807+02:00,SCHEDULE,112,18500
174490,W_Afhandelen leads,2011-10-04T19:20:38.021+02:00,START,11122,18500
174490,A_PREACCEPTED,2011-10-04T19:35:05.290+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-04T19:35:05.460+02:00,SCHEDULE,11122,18500
174490,W_Afhandelen leads,2011-10-04T19:35:06.415+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-04T19:35:18.336+02:00,START,11122,18500
174490,W_Completeren aanvraag,2011-10-04T19:35:53.808+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-05T08:56:21.693+02:00,START,11180,18500
174490,W_Completeren aanvraag,2011-10-05T08:56:28.266+02:00,COMPLETE,11180,18500
174490,W_Completeren aanvraag,2011-10-05T13:08:39.354+02:00,START,11122,18500
174490,W_Completeren aanvraag,2011-10-05T13:10:07.777+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-05T13:10:11.674+02:00,START,11122,18500
174490,W_Completeren aanvraag,2011-10-05T13:10:55.050+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-05T15:48:52.534+02:00,START,10809,18500
174490,W_Completeren aanvraag,2011-10-05T15:53:41.467+02:00,COMPLETE,10809,18500
174490,W_Completeren aanvraag,2011-10-05T17:18:49.097+02:00,START,11122,18500
174490,W_Completeren aanvraag,2011-10-05T18:37:14.708+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-05T18:37:16.978+02:00,START,11122,18500
174490,A_CANCELLED,2011-10-05T18:44:07.699+02:00,COMPLETE,11122,18500
174490,W_Completeren aanvraag,2011-10-05T18:44:09.229+02:00,COMPLETE,11122,18500
174493,A_SUBMITTED,2011-10-04T19:21:32.230+02:00,COMPLETE,112,29000
174493,A_PARTLYSUBMITTED,2011-10-04T19:21:32.673+02:00,COMPLETE,112,29000
174493,A_PREACCEPTED,2011-10-04T19:22:15.750+02:00,COMPLETE,112,29000
174493,W_Completeren aanvraag,2011-10-04T19:22:17.761+02:00,SCHEDULE,112,29000
174493,W_Completeren aanvraag,2011-10-04T19:22:36.692+02:00,START,10909,29000
174493,A_ACCEPTED,2011-10-04T19:29:24.352+02:00,COMPLETE,10909,29000
174493,O_SELECTED,2011-10-04T19:29:43.073+02:00,COMPLETE,10909,29000
174493,A_FINALIZED,2011-10-04T19:29:43.073+02:00,COMPLETE,10909,29000
174493,O_CREATED,2011-10-04T19:29:44.331+02:00,COMPLETE,10909,29000
174493,O_SENT,2011-10-04T19:29:44.380+02:00,COMPLETE,10909,29000
174493,W_Nabellen offertes,2011-10-04T19:29:44.601+02:00,SCHEDULE,10909,29000
174493,W_Completeren aanvraag,2011-10-04T19:29:46.884+02:00,COMPLETE,10909,29000
174493,W_Nabellen offertes,2011-10-11T20:49:24.334+02:00,START,11119,29000
174493,W_Nabellen offertes,2011-10-11T20:52:16.907+02:00,COMPLETE,11119,29000
174493,W_Nabellen offertes,2011-10-15T13:17:11.683+02:00,START,,29000
174493,W_Nabellen offertes,2011-10-15T13:19:59.457+02:00,COMPLETE,,29000
174493,W_Nabellen offertes,2011-10-22T12:33:48.816+02:00,START,11203,29000
174493,W_Nabellen offertes,2011-10-22T12:34:23.863+02:00,COMPLETE,11203,29000
174493,W_Nabellen offertes,2011-10-22T12:38:05.142+02:00,START,11000,29000
174493,W_Nabellen offertes,2011-10-22T12:41:39.312+02:00,COMPLETE,11000,29000
174493,W_Nabellen offertes,2011-10-22T15:12:53.647+02:00,START,11000,29000
174493,W_Nabellen offertes,2011-10-22T15:14:22.682+02:00,COMPLETE,11000,29000
174493,W_Nabellen offertes,2011-10-24T18:08:31.091+02:00,START,11180,29000
174493,W_Nabellen offertes,2011-10-24T18:10:32.417+02:00,COMPLETE,11180,29000
174493,W_Nabellen offertes,2011-10-26T15:19:21.484+02:00,START,11189,29000
174493,W_Nabellen offertes,2011-10-26T15:21:37.362+02:00,COMPLETE,11189,29000
174493,W_Nabellen offertes,2011-10-29T13:04:41.218+02:00,START,,29000
174493,W_Nabellen offertes,2011-10-29T13:12:39.322+02:00,COMPLETE,,29000
174493,W_Nabellen offertes,2011-11-01T16:32:04.302+01:00,START,,29000
174493,W_Nabellen offertes,2011-11-01T16:35:39.757+01:00,COMPLETE,,29000
174493,W_Nabellen offertes,2011-11-03T19:01:08.930+01:00,START,,29000
174493,W_Nabellen offertes,2011-11-03T19:03:40.409+01:00,COMPLETE,,29000
174493,W_Nabellen offertes,2011-11-03T20:06:49.882+01:00,START,10909,29000
174493,W_Nabellen offertes,2011-11-03T20:15:32.308+01:00,COMPLETE,10909,29000
174493,W_Nabellen offertes,2011-11-04T09:15:21.230+01:00,COMPLETE,10909,29000
174493,A_CANCELLED,2011-11-04T09:15:21.234+01:00,COMPLETE,112,29000
174493,O_CANCELLED,2011-11-04T09:15:21.234+01:00,COMPLETE,112,29000
174496,A_SUBMITTED,2011-10-04T19:36:15.971+02:00,COMPLETE,112,9612
174496,A_PARTLYSUBMITTED,2011-10-04T19:36:16.236+02:00,COMPLETE,112,9612
174496,A_PREACCEPTED,2011-10-04T19:36:54.502+02:00,COMPLETE,112,9612
174496,W_Completeren aanvraag,2011-10-04T19:36:54.980+02:00,SCHEDULE,112,9612
174496,W_Completeren aanvraag,2011-10-04T19:38:06.065+02:00,START,11179,9612
174496,A_CANCELLED,2011-10-04T19:46:14.324+02:00,COMPLETE,11179,9612
174496,W_Completeren aanvraag,2011-10-04T19:46:16.287+02:00,COMPLETE,11179,9612
174499,A_SUBMITTED,2011-10-04T20:00:44.850+02:00,COMPLETE,112,10000
174499,A_PARTLYSUBMITTED,2011-10-04T20:00:45.214+02:00,COMPLETE,112,10000
174499,W_Afhandelen leads,2011-10-04T20:01:26.782+02:00,SCHEDULE,112,10000
174499,W_Afhandelen leads,2011-10-04T20:06:35.069+02:00,START,11122,10000
174499,A_DECLINED,2011-10-04T20:09:06.290+02:00,COMPLETE,11122,10000
174499,W_Afhandelen leads,2011-10-04T20:09:11.593+02:00,COMPLETE,11122,10000
174502,A_SUBMITTED,2011-10-04T20:02:18.955+02:00,COMPLETE,112,10000
174502,A_PARTLYSUBMITTED,2011-10-04T20:02:19.497+02:00,COMPLETE,112,10000
174502,A_PREACCEPTED,2011-10-04T20:03:01.194+02:00,COMPLETE,112,10000
174502,W_Completeren aanvraag,2011-10-04T20:03:01.764+02:00,SCHEDULE,112,10000
174502,W_Completeren aanvraag,2011-10-04T20:03:04.745+02:00,START,11121,10000
174502,A_ACCEPTED,2011-10-04T20:06:59.558+02:00,COMPLETE,11121,10000
174502,O_SELECTED,2011-10-04T20:09:48.442+02:00,COMPLETE,11121,10000
174502,A_FINALIZED,2011-10-04T20:09:48.442+02:00,COMPLETE,11121,10000
174502,O_CREATED,2011-10-04T20:10:38.211+02:00,COMPLETE,11121,10000
174502,O_SENT,2011-10-04T20:10:38.253+02:00,COMPLETE,11121,10000
174502,W_Nabellen offertes,2011-10-04T20:10:38.497+02:00,SCHEDULE,11121,10000
174502,W_Completeren aanvraag,2011-10-04T20:10:39.963+02:00,COMPLETE,11121,10000
174502,W_Nabellen offertes,2011-10-11T20:43:10.624+02:00,START,10982,10000
174502,W_Nabellen offertes,2011-10-11T20:45:40.408+02:00,COMPLETE,10982,10000
174502,W_Nabellen offertes,2011-10-12T16:47:39.158+02:00,START,11180,10000
174502,W_Nabellen offertes,2011-10-12T16:52:48.820+02:00,COMPLETE,11180,10000
174502,W_Nabellen offertes,2011-10-12T16:52:54.751+02:00,START,11180,10000
174502,O_CANCELLED,2011-10-12T16:55:11.832+02:00,COMPLETE,11180,10000
174502,O_SELECTED,2011-10-12T16:55:11.832+02:00,COMPLETE,11180,10000
174502,O_CREATED,2011-10-12T16:55:14.820+02:00,COMPLETE,11180,10000
174502,O_SENT,2011-10-12T16:55:14.853+02:00,COMPLETE,11180,10000
174502,W_Nabellen offertes,2011-10-12T16:55:14.938+02:00,SCHEDULE,11180,10000
174502,W_Nabellen offertes,2011-10-12T16:55:16.305+02:00,COMPLETE,11180,10000
174502,W_Nabellen offertes,2011-10-12T16:56:21.116+02:00,START,11180,10000
174502,W_Nabellen offertes,2011-10-12T16:57:54.527+02:00,COMPLETE,11180,10000
174502,W_Nabellen offertes,2011-10-19T11:59:06.995+02:00,START,,10000
174502,W_Nabellen offertes,2011-10-19T12:02:08.577+02:00,COMPLETE,,10000
174502,W_Nabellen offertes,2011-10-20T20:40:18.711+02:00,START,10914,10000
174502,W_Nabellen offertes,2011-10-20T20:41:29.734+02:00,COMPLETE,10914,10000
174502,W_Nabellen offertes,2011-10-22T16:14:51.687+02:00,START,11203,10000
174502,W_Nabellen offertes,2011-10-22T16:16:22.914+02:00,COMPLETE,11203,10000
174502,W_Nabellen offertes,2011-10-25T12:13:43.286+02:00,START,11201,10000
174502,W_Nabellen offertes,2011-10-25T12:15:54.781+02:00,COMPLETE,11201,10000
174502,W_Nabellen offertes,2011-10-31T18:23:48.454+01:00,START,11181,10000
174502,W_Nabellen offertes,2011-10-31T18:24:02.322+01:00,COMPLETE,11181,10000
174502,W_Nabellen offertes,2011-10-31T18:24:16.601+01:00,START,11181,10000
174502,W_Nabellen offertes,2011-10-31T18:24:27.297+01:00,COMPLETE,11181,10000
174502,W_Nabellen offertes,2011-11-02T18:08:12.943+01:00,START,11203,10000
174502,W_Nabellen offertes,2011-11-02T18:12:02.839+01:00,COMPLETE,11203,10000
174502,W_Nabellen offertes,2011-11-07T11:03:41.691+01:00,START,10899,10000
174502,O_SENT_BACK,2011-11-07T11:03:52.271+01:00,COMPLETE,10899,10000
174502,W_Valideren aanvraag,2011-11-07T11:03:52.417+01:00,SCHEDULE,10899,10000
174502,W_Nabellen offertes,2011-11-07T11:03:54.084+01:00,COMPLETE,10899,10000
174502,W_Valideren aanvraag,2011-11-10T14:36:36.876+01:00,START,10629,10000
174502,O_ACCEPTED,2011-11-10T14:50:08.270+01:00,COMPLETE,10629,10000
174502,A_ACTIVATED,2011-11-10T14:50:08.270+01:00,COMPLETE,10629,10000
174502,A_REGISTERED,2011-11-10T14:50:08.270+01:00,COMPLETE,10629,10000
174502,A_APPROVED,2011-11-10T14:50:08.270+01:00,COMPLETE,10629,10000
174502,W_Valideren aanvraag,2011-11-10T14:50:14.114+01:00,COMPLETE,10629,10000
174505,A_SUBMITTED,2011-10-04T20:24:46.122+02:00,COMPLETE,112,5000
174505,A_PARTLYSUBMITTED,2011-10-04T20:24:46.447+02:00,COMPLETE,112,5000
174505,A_PREACCEPTED,2011-10-04T20:25:22.987+02:00,COMPLETE,112,5000
174505,W_Completeren aanvraag,2011-10-04T20:25:23.503+02:00,SCHEDULE,112,5000
174505,W_Completeren aanvraag,2011-10-04T20:25:40.760+02:00,START,11179,5000
174505,A_ACCEPTED,2011-10-04T20:30:16.914+02:00,COMPLETE,11179,5000
174505,O_SELECTED,2011-10-04T20:32:50.429+02:00,COMPLETE,11179,5000
174505,A_FINALIZED,2011-10-04T20:32:50.429+02:00,COMPLETE,11179,5000
174505,O_CREATED,2011-10-04T20:32:52.901+02:00,COMPLETE,11179,5000
174505,O_SENT,2011-10-04T20:32:52.943+02:00,COMPLETE,11179,5000
174505,W_Nabellen offertes,2011-10-04T20:32:53.166+02:00,SCHEDULE,11179,5000
174505,W_Completeren aanvraag,2011-10-04T20:32:54.584+02:00,COMPLETE,11179,5000
174505,W_Nabellen offertes,2011-10-11T20:52:08.447+02:00,START,11181,5000
174505,W_Nabellen offertes,2011-10-11T20:55:02.761+02:00,COMPLETE,11181,5000
174505,W_Nabellen offertes,2011-10-12T10:13:47.467+02:00,START,10899,5000
174505,O_SENT_BACK,2011-10-12T10:13:56.066+02:00,COMPLETE,10899,5000
174505,W_Valideren aanvraag,2011-10-12T10:13:56.217+02:00,SCHEDULE,10899,5000
174505,W_Nabellen offertes,2011-10-12T10:13:57.827+02:00,COMPLETE,10899,5000
174505,W_Valideren aanvraag,2011-10-17T14:55:56.456+02:00,START,10629,5000
174505,W_Valideren aanvraag,2011-10-17T15:07:50.304+02:00,COMPLETE,10629,5000
174505,W_Valideren aanvraag,2011-10-17T15:07:56.194+02:00,START,10629,5000
174505,O_ACCEPTED,2011-10-17T15:19:47.139+02:00,COMPLETE,10629,5000
174505,A_REGISTERED,2011-10-17T15:19:47.139+02:00,COMPLETE,10629,5000
174505,A_APPROVED,2011-10-17T15:19:47.139+02:00,COMPLETE,10629,5000
174505,A_ACTIVATED,2011-10-17T15:19:47.139+02:00,COMPLETE,10629,5000
174505,W_Valideren aanvraag,2011-10-17T15:19:54.309+02:00,COMPLETE,10629,5000
174508,A_SUBMITTED,2011-10-04T20:26:10.025+02:00,COMPLETE,112,5000
174508,A_PARTLYSUBMITTED,2011-10-04T20:26:10.419+02:00,COMPLETE,112,5000
174508,A_PREACCEPTED,2011-10-04T20:26:51.569+02:00,COMPLETE,112,5000
174508,W_Completeren aanvraag,2011-10-04T20:26:52.167+02:00,SCHEDULE,112,5000
174508,W_Completeren aanvraag,2011-10-04T20:33:04.053+02:00,START,11179,5000
174508,A_ACCEPTED,2011-10-04T20:40:48.941+02:00,COMPLETE,11179,5000
174508,O_SELECTED,2011-10-04T20:43:32.649+02:00,COMPLETE,11179,5000
174508,A_FINALIZED,2011-10-04T20:43:32.649+02:00,COMPLETE,11179,5000
174508,O_CREATED,2011-10-04T20:43:34.192+02:00,COMPLETE,11179,5000
174508,O_SENT,2011-10-04T20:43:34.226+02:00,COMPLETE,11179,5000
174508,W_Nabellen offertes,2011-10-04T20:43:34.462+02:00,SCHEDULE,11179,5000
174508,W_Completeren aanvraag,2011-10-04T20:43:35.824+02:00,COMPLETE,11179,5000
174508,W_Nabellen offertes,2011-10-11T20:49:37.689+02:00,START,10982,5000
174508,W_Nabellen offertes,2011-10-11T20:51:46.176+02:00,COMPLETE,10982,5000
174508,W_Nabellen offertes,2011-10-17T10:55:44.546+02:00,START,,5000
174508,O_SENT_BACK,2011-10-17T10:56:20.924+02:00,COMPLETE,11029,5000
174508,W_Valideren aanvraag,2011-10-17T10:56:21.059+02:00,SCHEDULE,,5000
174508,W_Nabellen offertes,2011-10-17T10:56:22.232+02:00,COMPLETE,,5000
174508,W_Valideren aanvraag,2011-10-21T12:36:26.138+02:00,START,10609,5000
174508,A_DECLINED,2011-10-21T13:46:51.718+02:00,COMPLETE,10609,5000
174508,O_DECLINED,2011-10-21T13:46:51.718+02:00,COMPLETE,10609,5000
174508,W_Valideren aanvraag,2011-10-21T13:46:55.473+02:00,COMPLETE,10609,5000
174511,A_SUBMITTED,2011-10-04T20:47:30.486+02:00,COMPLETE,112,14000
174511,A_PARTLYSUBMITTED,2011-10-04T20:47:31.025+02:00,COMPLETE,112,14000
174511,A_PREACCEPTED,2011-10-04T20:48:12.284+02:00,COMPLETE,112,14000
174511,W_Completeren aanvraag,2011-10-04T20:48:12.874+02:00,SCHEDULE,112,14000
174511,W_Completeren aanvraag,2011-10-04T20:48:42.814+02:00,START,10909,14000
174511,A_ACCEPTED,2011-10-04T20:52:28.518+02:00,COMPLETE,10909,14000
174511,O_SELECTED,2011-10-04T20:54:32.952+02:00,COMPLETE,10909,14000
174511,A_FINALIZED,2011-10-04T20:54:32.952+02:00,COMPLETE,10909,14000
174511,O_CREATED,2011-10-04T20:54:34.114+02:00,COMPLETE,10909,14000
174511,O_SENT,2011-10-04T20:54:34.143+02:00,COMPLETE,10909,14000
174511,W_Nabellen offertes,2011-10-04T20:54:34.399+02:00,SCHEDULE,10909,14000
174511,W_Completeren aanvraag,2011-10-04T20:54:35.732+02:00,COMPLETE,10909,14000
174511,W_Nabellen offertes,2011-10-04T20:54:44.762+02:00,START,10909,14000
174511,W_Nabellen offertes,2011-10-04T20:54:47.730+02:00,COMPLETE,10909,14000
174511,W_Nabellen offertes,2011-10-04T20:54:54.967+02:00,START,10909,14000
174511,W_Nabellen offertes,2011-10-04T20:57:00.233+02:00,COMPLETE,10909,14000
174511,W_Nabellen offertes,2011-10-11T20:46:48.230+02:00,START,10982,14000
174511,W_Nabellen offertes,2011-10-11T20:49:31.856+02:00,COMPLETE,10982,14000
174511,W_Nabellen offertes,2011-10-12T16:47:26.413+02:00,START,11189,14000
174511,W_Nabellen offertes,2011-10-12T16:49:43.695+02:00,COMPLETE,11189,14000
174511,W_Nabellen offertes,2011-10-12T19:49:01.328+02:00,START,11002,14000
174511,W_Nabellen offertes,2011-10-12T19:49:48.504+02:00,COMPLETE,11002,14000
174511,W_Nabellen offertes,2011-10-15T13:23:54.319+02:00,START,,14000
174511,W_Nabellen offertes,2011-10-15T13:24:43.845+02:00,COMPLETE,,14000
174511,W_Nabellen offertes,2011-10-18T14:21:34.336+02:00,START,10861,14000
174511,W_Nabellen offertes,2011-10-18T14:22:50.048+02:00,COMPLETE,10861,14000
174511,W_Nabellen offertes,2011-10-19T19:33:03.377+02:00,START,11119,14000
174511,W_Nabellen offertes,2011-10-19T19:36:09.470+02:00,COMPLETE,11119,14000
174511,W_Nabellen offertes,2011-10-21T18:38:19.069+02:00,START,11201,14000
174511,W_Nabellen offertes,2011-10-21T18:40:10.742+02:00,COMPLETE,11201,14000
174511,W_Nabellen offertes,2011-10-24T14:58:17.325+02:00,START,11180,14000
174511,W_Nabellen offertes,2011-10-24T14:59:52.529+02:00,COMPLETE,11180,14000
174511,W_Nabellen offertes,2011-10-25T18:50:49.029+02:00,START,11121,14000
174511,W_Nabellen offertes,2011-10-25T18:51:50.715+02:00,COMPLETE,11121,14000
174511,W_Nabellen offertes,2011-10-28T20:09:12.719+02:00,START,11181,14000
174511,W_Nabellen offertes,2011-10-28T20:10:54.069+02:00,COMPLETE,11181,14000
174511,W_Nabellen offertes,2011-10-31T19:59:07.726+01:00,START,10863,14000
174511,W_Nabellen offertes,2011-10-31T20:01:14.748+01:00,COMPLETE,10863,14000
174511,W_Nabellen offertes,2011-11-01T19:00:46.527+01:00,START,11119,14000
174511,O_SELECTED,2011-11-01T19:04:05.809+01:00,COMPLETE,11119,14000
174511,O_CANCELLED,2011-11-01T19:04:05.809+01:00,COMPLETE,11119,14000
174511,O_CREATED,2011-11-01T19:04:07.553+01:00,COMPLETE,11119,14000
174511,O_SENT,2011-11-01T19:04:07.613+01:00,COMPLETE,11119,14000
174511,W_Nabellen offertes,2011-11-01T19:04:07.746+01:00,SCHEDULE,11119,14000
174511,W_Nabellen offertes,2011-11-01T19:04:10.771+01:00,COMPLETE,11119,14000
174511,W_Nabellen offertes,2011-11-01T19:05:18.397+01:00,START,11119,14000
174511,W_Nabellen offertes,2011-11-01T19:07:20.502+01:00,COMPLETE,11119,14000
174511,W_Nabellen offertes,2011-11-08T20:16:32.818+01:00,START,10909,14000
174511,W_Nabellen offertes,2011-11-08T20:17:52.345+01:00,COMPLETE,10909,14000
174511,W_Nabellen offertes,2011-11-11T16:41:14.112+01:00,START,,14000
174511,W_Nabellen offertes,2011-11-11T16:41:54.993+01:00,COMPLETE,,14000
174511,W_Nabellen offertes,2011-11-12T15:24:55.658+01:00,START,10913,14000
174511,W_Nabellen offertes,2011-11-12T15:25:46.856+01:00,COMPLETE,10913,14000
174511,W_Nabellen offertes,2011-11-12T16:46:32.940+01:00,START,10913,14000
174511,W_Nabellen offertes,2011-11-12T16:47:05.714+01:00,COMPLETE,10913,14000
174511,W_Nabellen offertes,2011-11-15T20:54:04.664+01:00,START,,14000
174511,W_Nabellen offertes,2011-11-15T20:54:58.024+01:00,COMPLETE,,14000
174511,W_Nabellen offertes,2011-11-21T09:52:44.656+01:00,START,,14000
174511,W_Nabellen offertes,2011-11-21T09:55:11.540+01:00,COMPLETE,,14000
174511,W_Nabellen offertes,2011-11-22T11:05:03.602+01:00,START,11189,14000
174511,W_Nabellen offertes,2011-11-22T11:15:40.282+01:00,COMPLETE,11189,14000
174511,W_Nabellen offertes,2011-11-23T10:01:26.774+01:00,START,11259,14000
174511,O_SENT_BACK,2011-11-23T10:01:38.241+01:00,COMPLETE,11259,14000
174511,W_Valideren aanvraag,2011-11-23T10:01:38.584+01:00,SCHEDULE,11259,14000
174511,W_Nabellen offertes,2011-11-23T10:01:40.478+01:00,COMPLETE,11259,14000
174511,W_Valideren aanvraag,2011-11-25T13:55:00.236+01:00,START,10809,14000
174511,W_Valideren aanvraag,2011-11-25T14:09:19.025+01:00,COMPLETE,10809,14000
174511,W_Valideren aanvraag,2011-11-25T14:17:38.049+01:00,START,10809,14000
174511,O_ACCEPTED,2011-11-25T14:38:05.825+01:00,COMPLETE,10809,14000
174511,A_APPROVED,2011-11-25T14:38:05.825+01:00,COMPLETE,10809,14000
174511,A_REGISTERED,2011-11-25T14:38:05.826+01:00,COMPLETE,10809,14000
174511,A_ACTIVATED,2011-11-25T14:38:05.826+01:00,COMPLETE,10809,14000
174511,W_Valideren aanvraag,2011-11-25T14:38:13.686+01:00,COMPLETE,10809,14000
174514,A_SUBMITTED,2011-10-04T20:49:57.667+02:00,COMPLETE,112,42000
174514,A_PARTLYSUBMITTED,2011-10-04T20:49:57.980+02:00,COMPLETE,112,42000
174514,A_DECLINED,2011-10-04T20:50:34.289+02:00,COMPLETE,112,42000
174517,A_SUBMITTED,2011-10-04T21:09:50.738+02:00,COMPLETE,112,6500
174517,A_PARTLYSUBMITTED,2011-10-04T21:09:51.054+02:00,COMPLETE,112,6500
174517,A_PREACCEPTED,2011-10-04T21:10:35.349+02:00,COMPLETE,112,6500
174517,W_Completeren aanvraag,2011-10-04T21:10:35.904+02:00,SCHEDULE,112,6500
174517,W_Completeren aanvraag,2011-10-05T09:03:57.632+02:00,START,11189,6500
174517,W_Completeren aanvraag,2011-10-05T09:07:55.968+02:00,COMPLETE,11189,6500
174517,W_Completeren aanvraag,2011-10-05T13:17:34.224+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-05T13:18:32.921+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-05T18:01:46.986+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-05T18:05:50.027+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-05T19:07:13.277+02:00,START,10982,6500
174517,W_Completeren aanvraag,2011-10-05T19:07:18.392+02:00,COMPLETE,10982,6500
174517,W_Completeren aanvraag,2011-10-05T19:29:02.299+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-05T19:29:23.579+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-06T11:02:41.559+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-06T11:03:13.077+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-07T09:17:44.726+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-07T09:18:00.995+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-07T18:39:18.726+02:00,START,11181,6500
174517,W_Completeren aanvraag,2011-10-07T18:40:50.754+02:00,COMPLETE,11181,6500
174517,W_Completeren aanvraag,2011-10-08T11:05:15.180+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-08T11:06:02.063+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-08T14:59:19.472+02:00,START,11181,6500
174517,W_Completeren aanvraag,2011-10-08T15:05:02.358+02:00,COMPLETE,11181,6500
174517,W_Completeren aanvraag,2011-10-08T15:14:21.329+02:00,START,,6500
174517,W_Completeren aanvraag,2011-10-08T15:14:25.965+02:00,COMPLETE,,6500
174517,W_Completeren aanvraag,2011-10-10T20:26:44.064+02:00,START,11181,6500
174517,W_Completeren aanvraag,2011-10-10T20:27:24.692+02:00,COMPLETE,11181,6500
174517,W_Completeren aanvraag,2011-10-11T19:22:54.627+02:00,START,11181,6500
174517,W_Completeren aanvraag,2011-10-11T19:26:12.382+02:00,COMPLETE,11181,6500
174517,W_Completeren aanvraag,2011-10-12T13:01:41.930+02:00,START,11169,6500
174517,A_ACCEPTED,2011-10-12T13:05:21.686+02:00,COMPLETE,11169,6500
174517,O_SELECTED,2011-10-12T13:08:52.386+02:00,COMPLETE,11169,6500
174517,A_FINALIZED,2011-10-12T13:08:52.386+02:00,COMPLETE,11169,6500
174517,O_CREATED,2011-10-12T13:09:39.916+02:00,COMPLETE,11169,6500
174517,O_SENT,2011-10-12T13:09:40.011+02:00,COMPLETE,11169,6500
174517,W_Nabellen offertes,2011-10-12T13:09:40.095+02:00,SCHEDULE,11169,6500
